agent.name,package.name,package.version,vulnerability.description,vulnerability.severity,vulnerability.id
vdi-jeor-mormon,Mozilla Firefox (x64 en-US),134.0.2,"Modification of specific WebGL shader attributes could trigger an out-of-bounds read, which, when chained with other vulnerabilities, could be used to escalate privileges.
*This bug only affects Thunderbird for macOS. Other versions of Thunderbird are unaffected.* This vulnerability affects Firefox < 138, Firefox ESR < 128.10, Firefox ESR < 115.23, Thunderbird < 138, and Thunderbird < 128.10.",Medium,CVE-2025-4082
vdi-jeor-mormon,Mozilla Firefox (x64 en-US),134.0.2,"Firefox executed `javascript:` URLs when used in `object` and `embed` tags. This vulnerability affects Firefox < 141, Firefox ESR < 128.13, Firefox ESR < 140.1, Thunderbird < 141, Thunderbird < 128.13, and Thunderbird < 140.1.",High,CVE-2025-8029
vdi-jeor-mormon,Mozilla Firefox (x64 en-US),134.0.2,An attacker with control over a content process could potentially leverage the privileged UITour actor to leak sensitive information or escalate privileges. This vulnerability affects Firefox < 138 and Thunderbird < 138.,High,CVE-2025-4085
vdi-jeor-mormon,Mozilla Firefox (x64 en-US),134.0.2,"An attacker was able to perform memory corruption in the GMP process which processes encrypted media. This process is also heavily sandboxed, but represents slightly different privileges from the content process. This vulnerability affects Firefox < 142, Firefox ESR < 115.27, Firefox ESR < 128.14, Firefox ESR < 140.2, Thunderbird < 142, Thunderbird < 128.14, and Thunderbird < 140.2.",Critical,CVE-2025-9179
vdi-jeor-mormon,Mozilla Firefox (x64 en-US),134.0.2,A security vulnerability in Thunderbird allowed malicious sites to use redirects to send credentialed requests to arbitrary endpoints on any site that had invoked the Storage Access API. This enabled potential Cross-Site Request Forgery attacks across origins. This vulnerability affects Firefox < 138 and Thunderbird < 138.,Medium,CVE-2025-4088
vdi-jeor-mormon,Mozilla Firefox (x64 en-US),134.0.2,"An attacker who enumerated resources from the WebCompat extension could have obtained a persistent UUID that identified the browser, and persisted between containers and normal/private browsing mode, but not profiles. This vulnerability affects Firefox < 140, Firefox ESR < 115.25, Firefox ESR < 128.12, Thunderbird < 140, and Thunderbird < 128.12.",Medium,CVE-2025-6425
vdi-jeor-mormon,Mozilla Firefox (x64 en-US),134.0.2,"A use-after-free in FontFaceSet resulted in a potentially exploitable crash. This vulnerability affects Firefox < 140, Firefox ESR < 115.25, Firefox ESR < 128.12, Thunderbird < 140, and Thunderbird < 128.12.",Critical,CVE-2025-6424
vdi-jeor-mormon,Mozilla Firefox (x64 en-US),134.0.2,"By first using the AI chatbot in one tab and later activating it in another tab, the document title of the previous tab would leak into the chat prompt. This vulnerability affects Firefox < 137.",Medium,CVE-2025-3035
vdi-jeor-mormon,Mozilla Firefox (x64 en-US),134.0.2,"An attacker was able to perform an out-of-bounds read or write on a JavaScript `Promise` object. This vulnerability affects Firefox < 138.0.4, Firefox ESR < 128.10.1, Firefox ESR < 115.23.1, Thunderbird < 128.10.2, and Thunderbird < 138.0.2.",High,CVE-2025-4918
vdi-benjen-star,QEMU guest agent,100.0.0,"A flaw was found in the 9p passthrough filesystem (9pfs) implementation in QEMU. When a local user in the guest writes an executable file with SUID or SGID, none of these privileged bits are correctly dropped. As a result, in rare circumstances, this flaw could be used by malicious users in the guest to elevate their privileges within the guest and help a host local user to elevate privileges on the host.",High,CVE-2023-1386
vdi-benjen-star,QEMU guest agent,100.0.0,"A stack overflow via an infinite recursion vulnerability was found in the eepro100 i8255x device emulator of QEMU. This issue occurs while processing controller commands due to a DMA reentry issue. This flaw allows a guest user or process to consume CPU cycles or crash the QEMU process on the host, resulting in a denial of service. The highest threat from this vulnerability is to system availability.",Low,CVE-2021-20255
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"Memory safety bugs present in Firefox ESR 140.1, Thunderbird ESR 140.1, Firefox 141 and Thunderbird 141. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 142, Firefox ESR < 140.2, Thunderbird < 142, and Thunderbird < 140.2.",High,CVE-2025-9184
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"Uninitialized memory in the JavaScript Engine component. This vulnerability affects Firefox < 142, Firefox ESR < 128.14, Firefox ESR < 140.2, Thunderbird < 142, Thunderbird < 128.14, and Thunderbird < 140.2.",Medium,CVE-2025-9181
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"Memory safety bugs present in Firefox ESR 140.0, Thunderbird ESR 140.0, Firefox 140 and Thunderbird 140. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 141, Firefox ESR < 140.1, Thunderbird < 141, and Thunderbird < 140.1.",High,CVE-2025-8040
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"In some cases search terms persisted in the URL bar even after navigating away from the search page. This vulnerability affects Firefox < 141, Firefox ESR < 140.1, Thunderbird < 141, and Thunderbird < 140.1.",High,CVE-2025-8039
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"Memory safety bugs present in Firefox ESR 115.26, Firefox ESR 128.13, Thunderbird ESR 128.13, Firefox ESR 140.1, Thunderbird ESR 140.1, Firefox 141 and Thunderbird 141. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 142, Firefox ESR < 115.27, Firefox ESR < 128.14, Firefox ESR < 140.2, Thunderbird < 142, Thunderbird < 128.14, and Thunderbird < 140.2.",High,CVE-2025-9185
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"Firefox ignored paths when checking the validity of navigations in a frame. This vulnerability affects Firefox < 141, Firefox ESR < 140.1, Thunderbird < 141, and Thunderbird < 140.1.",Critical,CVE-2025-8038
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"Setting a nameless cookie with an equals sign in the value shadowed other cookies. Even if the nameless cookie was set over HTTP and the shadowed cookie included the `Secure` attribute. This vulnerability affects Firefox < 141, Firefox ESR < 140.1, Thunderbird < 141, and Thunderbird < 140.1.",Critical,CVE-2025-8037
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"Firefox cached CORS preflight responses across IP address changes. This allowed circumventing CORS with DNS rebinding. This vulnerability affects Firefox < 141, Firefox ESR < 140.1, Thunderbird < 141, and Thunderbird < 140.1.",High,CVE-2025-8036
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"The `username:password` part was not correctly stripped from URLs in CSP reports potentially leaking HTTP Basic Authentication credentials. This vulnerability affects Firefox < 141, Firefox ESR < 128.13, Firefox ESR < 140.1, Thunderbird < 141, Thunderbird < 128.13, and Thunderbird < 140.1.",Critical,CVE-2025-8031
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"Insufficient escaping in the “Copy as cURL” feature could potentially be used to trick a user into executing unexpected code. This vulnerability affects Firefox < 141, Firefox ESR < 128.13, Firefox ESR < 140.1, Thunderbird < 141, Thunderbird < 128.13, and Thunderbird < 140.1.",High,CVE-2025-8030
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"On arm64, a WASM `br_table` instruction with a lot of entries could lead to the label being too far from the instruction causing truncation and incorrect computation of the branch address. This vulnerability affects Firefox < 141, Firefox ESR < 115.26, Firefox ESR < 128.13, Firefox ESR < 140.1, Thunderbird < 141, Thunderbird < 128.13, and Thunderbird < 140.1.",Critical,CVE-2025-8028
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"The exception page for the HTTPS-Only feature, displayed when a website is opened via HTTP, lacked an anti-clickjacking delay, potentially allowing an attacker to trick a user into granting an exception and loading a webpage over HTTP. This vulnerability affects Firefox < 140 and Thunderbird < 140.",Medium,CVE-2025-6434
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"'Denial-of-service due to out-of-memory in the Graphics: WebRender component.' This vulnerability affects Firefox < 142, Firefox ESR < 140.2, Thunderbird < 142, and Thunderbird < 140.2.",High,CVE-2025-9182
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"When a file download is specified via the `Content-Disposition` header, that directive would be ignored if the file was included via a `&lt;embed&gt;` or `&lt;object&gt;` tag, potentially making a website vulnerable to a cross-site scripting attack. This vulnerability affects Firefox < 140, Firefox ESR < 128.12, Thunderbird < 140, and Thunderbird < 128.12.",Medium,CVE-2025-6430
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"If a user visited a webpage with an invalid TLS certificate, and granted an exception, the webpage was able to provide a WebAuthn challenge that the user would be prompted to complete.  This is in violation of the WebAuthN spec which requires ""a secure transport established without errors"". This vulnerability affects Firefox < 140 and Thunderbird < 140.",Critical,CVE-2025-6433
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"Firefox could have incorrectly parsed a URL and rewritten it to the youtube.com domain when parsing the URL specified in an `embed` tag.  This could have bypassed website security checks that restricted which domains users were allowed to embed. This vulnerability affects Firefox < 140, Firefox ESR < 128.12, Thunderbird < 140, and Thunderbird < 128.12.",Medium,CVE-2025-6429
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,An attacker was able to bypass the `connect-src` directive of a Content Security Policy by manipulating subdocuments. This would have also hidden the connections from the Network tab in Devtools. This vulnerability affects Firefox < 140 and Thunderbird < 140.,Critical,CVE-2025-6427
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,Memory safety bugs present in Firefox 138 and Thunderbird 138. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 139 and Thunderbird < 139.,High,CVE-2025-5272
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"Previewing a response in Devtools ignored CSP headers, which could have allowed content injection attacks. This vulnerability affects Firefox < 139 and Thunderbird < 139.",Medium,CVE-2025-5271
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"Memory safety bugs present in Firefox 138, Thunderbird 138, Firefox ESR 128.10, and Thunderbird 128.10. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 139, Firefox ESR < 128.11, Thunderbird < 139, and Thunderbird < 128.11.",Medium,CVE-2025-5268
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,Memory safety bugs present in Firefox 140 and Thunderbird 140. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 141 and Thunderbird < 141.,Critical,CVE-2025-8044
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"Script elements loading cross-origin resources generated load and error events which leaked information enabling XS-Leaks attacks. This vulnerability affects Firefox < 139, Firefox ESR < 128.11, Thunderbird < 139, and Thunderbird < 128.11.",Medium,CVE-2025-5266
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"Due to insufficient escaping of the newline character in the “Copy as cURL” feature, an attacker could trick a user into using this command, potentially leading to local code execution on the user's system. This vulnerability affects Firefox < 139, Firefox ESR < 115.24, Firefox ESR < 128.11, Thunderbird < 139, and Thunderbird < 128.11.",Medium,CVE-2025-5264
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"Error handling for script execution was incorrectly isolated from web content, which could have allowed cross-origin leak attacks. This vulnerability affects Firefox < 139, Firefox ESR < 115.24, Firefox ESR < 128.11, Thunderbird < 139, and Thunderbird < 128.11.",Medium,CVE-2025-5263
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,An integer overflow was present in `OrderedHashTable` used by the JavaScript engine This vulnerability affects Firefox < 139.0.4.,Critical,CVE-2025-49710
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,Memory safety bugs present in Firefox 141 and Thunderbird 141. Some of these bugs showed evidence of memory corruption and we presume that with enough effort some of these could have been exploited to run arbitrary code. This vulnerability affects Firefox < 142 and Thunderbird < 142.,Critical,CVE-2025-9187
vdi-benjen-star,Mozilla Firefox (x64 en-US),134.0.2,"An attacker was able to perform an out-of-bounds read or write on a JavaScript object by confusing array index sizes. This vulnerability affects Firefox < 138.0.4, Firefox ESR < 128.10.1, Firefox ESR < 115.23.1, Thunderbird < 128.10.2, and Thunderbird < 138.0.2.",High,CVE-2025-4919
